LineNo,TokenNo,CTS-URN,Sentence-URN,Sentence-Seq,Token-URN,Token-Seq,Head-Token-URN,Surface-Form,Lemma,POS1-PoS,POS2-Person,POS3-Number,POS4-Tense,POS5-Mood,POS6-Voice,POS7-Gender,POS8-Case,POS9-Degree,Head-Token-Lemma,Relation,Who-Said-It,Lsj-URN
28,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:28.6,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_11,196,urn:cite2:fuSyntax:0011004tokens.v1:2386556_8,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,comma1,AuxX,Ἱερεύς,null
28,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:28.7,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_12,197,urn:cite2:fuSyntax:0011004tokens.v1:2386556_7,πόλιν,πόλις1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,ἐλαύνω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n84494
28,8,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:28.8,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_13,198,urn:cite2:fuSyntax:0011004tokens.v1:2386556_16,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,κενόω1,AuxX,Ἱερεύς,null
29,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.1,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_14,199,urn:cite2:fuSyntax:0011004tokens.v1:2386556_21,ὑφʼ,ὑπό1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,δέ1,AuxP,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n108092
29,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.2,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_15,200,urn:cite2:fuSyntax:0011004tokens.v1:2386556_14,οὗ,ὅς1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:genitive,null,ὑπό1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n75512
29,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.3,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_16,201,urn:cite2:fuSyntax:0011004tokens.v1:2386556_21,κενοῦται,κενόω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:medio_passive,null,null,null,δέ1,ATR_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n56597
29,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.4,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_17,202,urn:cite2:fuSyntax:0011004tokens.v1:2386556_16,δῶμα,δῶμα1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:nominative,null,κενόω1,SBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n29773
29,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.5,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_18,203,urn:cite2:fuSyntax:0011004tokens.v1:2386556_17,Καδμεῖον,Καδμεῖος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:nominative,null,δῶμα1,ATR,Ἱερεύς,null
29,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.6,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_19,204,urn:cite2:fuSyntax:0011004tokens.v1:2386556_21,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,δέ1,AuxX,Ἱερεύς,null
29,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.7,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_20,205,urn:cite2:fuSyntax:0011004tokens.v1:2386556_23,μέλας,μέλας1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,στεναγμός1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n65934
29,8,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:29.8,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_21,206,urn:cite2:fuSyntax:0011004tokens.v1:2386556_8,δʼ,δέ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,comma1,COORD,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n23596
30,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:30.1,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_22,207,urn:cite2:fuSyntax:0011004tokens.v1:2386556_26,Ἅιδης,Ἅιδης1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,πλουτίζω1,SBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n2244
30,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:30.2,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_23,208,urn:cite2:fuSyntax:0011004tokens.v1:2386556_24,στεναγμοῖς,στεναγμός1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,καί1,OBJ_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n96468
30,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:30.3,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_24,209,urn:cite2:fuSyntax:0011004tokens.v1:2386556_26,καὶ,καί1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,πλουτίζω1,COORD,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n51951
30,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:30.4,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_25,210,urn:cite2:fuSyntax:0011004tokens.v1:2386556_24,γόοις,γόος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,καί1,OBJ_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n22673
30,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:30.5,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_26,211,urn:cite2:fuSyntax:0011004tokens.v1:2386556_21,πλουτίζεται,πλουτίζω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:medio_passive,null,null,null,δέ1,ATR_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n83975
30,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:30.6,urn:cite2:fuSyntax:0011004sentences.v1:2386556,11,urn:cite2:fuSyntax:0011004tokens.v1:2386556_27,212,urn:cite2:fuSyntax:0011004tokens.v1:2386556_0,.,period1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς,null
31,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:31.1,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_1,213,urn:cite2:fuSyntax:0011004tokens.v1:2386557_5,θεοῖσι,θεός1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,ἰσόω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n48291
31,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:31.2,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_2,214,urn:cite2:fuSyntax:0011004tokens.v1:2386557_12,μέν,μέν1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,ἕζομαι1,AuxY,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n66260
31,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:31.3,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_3,215,urn:cite2:fuSyntax:0011004tokens.v1:2386557_2,νυν,νῦν1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,μέν1,AuxZ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n71308
31,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:31.4,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_4,216,urn:cite2:fuSyntax:0011004tokens.v1:2386557_5,οὐκ,οὐ1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,ἰσόω1,AuxZ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n75729
31,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:31.5,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_5,217,urn:cite2:fuSyntax:0011004tokens.v1:2386557_16,ἰσούμενόν,ἰσόω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:medio_passive,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,δέ1,OCOMP_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n51224
31,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:31.6,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_6,218,urn:cite2:fuSyntax:0011004tokens.v1:2386557_22,σʼ,σύ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,κρίνω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n97456
31,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:31.7,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_7,219,urn:cite2:fuSyntax:0011004tokens.v1:2386557_9,ἐγὼ,ἐγώ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,δέ1,SBJ_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n30657
32,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:32.1,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_8,220,urn:cite2:fuSyntax:0011004tokens.v1:2386557_11,οὐ,οὐδέ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,παῖς1,AuxZ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n75764
32,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:32.2,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_9,221,urn:cite2:fuSyntax:0011004tokens.v1:2386557_12,δʼ,δέ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,ἕζομαι1,COORD,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n23596
32,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:32.3,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_10,222,urn:cite2:fuSyntax:0011004tokens.v1:2386557_11,οἵδε,ὅδε1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,παῖς1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n72010
32,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:32.4,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_11,223,urn:cite2:fuSyntax:0011004tokens.v1:2386557_9,παῖδες,παῖς1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,δέ1,SBJ_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n76703
32,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:32.5,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_12,224,urn:cite2:fuSyntax:0011004tokens.v1:2386557_0,ἑζόμεσθʼ,ἕζομαι1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:indicative,null,null,null,null,-,PRED,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n30743
32,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:32.6,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_13,225,urn:cite2:fuSyntax:0011004tokens.v1:2386557_9,ἐφέστιοι,ἐφέστιος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,δέ1,ATV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n45681
32,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:32.7,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_14,226,urn:cite2:fuSyntax:0011004tokens.v1:2386557_16,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,δέ1,AuxX,Ἱερεύς,null
33,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:33.1,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_15,227,urn:cite2:fuSyntax:0011004tokens.v1:2386557_17,ἀνδρῶν,ἀνήρ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:genitive,null,πρότερος1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n8665
33,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:33.2,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_16,228,urn:cite2:fuSyntax:0011004tokens.v1:2386557_22,δὲ,δέ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,κρίνω1,COORD,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n23596
33,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:33.3,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_17,229,urn:cite2:fuSyntax:0011004tokens.v1:2386557_16,πρῶτον,πρότερος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,urn:cite2:fuSyntax:degree.v1:superlative,δέ1,OCOMP_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n90504
33,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:33.4,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_18,230,urn:cite2:fuSyntax:0011004tokens.v1:2386557_24,ἔν,ἐν1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,τε1,AuxP,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n34700
33,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:33.5,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_19,231,urn:cite2:fuSyntax:0011004tokens.v1:2386557_24,τε,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,τε1,AuxY,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n102752
33,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:33.6,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_20,232,urn:cite2:fuSyntax:0011004tokens.v1:2386557_18,συμφοραῖς,συμφορά1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:dative,null,ἐν1,ADV_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n98925
33,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:33.7,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_21,233,urn:cite2:fuSyntax:0011004tokens.v1:2386557_20,βίου,βίος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:genitive,null,συμφορά1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n19972
34,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:34.1,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_22,234,urn:cite2:fuSyntax:0011004tokens.v1:2386557_12,κρίνοντες,κρίνω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,ἕζομαι1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n60003
34,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:34.2,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_23,235,urn:cite2:fuSyntax:0011004tokens.v1:2386557_24,ἔν,ἐν1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,τε1,AuxP,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n34700
34,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:34.3,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_24,236,urn:cite2:fuSyntax:0011004tokens.v1:2386557_17,τε,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,πρότερος1,COORD,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n102752
34,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:34.4,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_25,237,urn:cite2:fuSyntax:0011004tokens.v1:2386557_26,δαιμόνων,δαίμων1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:genitive,null,συναλλαγή1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n23242
34,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:34.5,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_26,238,urn:cite2:fuSyntax:0011004tokens.v1:2386557_23,συναλλαγαῖς,συναλλαγή1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:dative,null,ἐν1,ADV_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n99152
34,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:34.6,urn:cite2:fuSyntax:0011004sentences.v1:2386557,12,urn:cite2:fuSyntax:0011004tokens.v1:2386557_27,239,urn:cite2:fuSyntax:0011004tokens.v1:2386557_0,:,punc1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς,null
35,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:35.1,urn:cite2:fuSyntax:0011004sentences.v1:2386558,13,urn:cite2:fuSyntax:0011004tokens.v1:2386558_1,240,urn:cite2:fuSyntax:0011004tokens.v1:2386558_3,ὅς,ὅς1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,ἐκλύω1,SBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n75512
35,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:35.2,urn:cite2:fuSyntax:0011004sentences.v1:2386558,13,urn:cite2:fuSyntax:0011004tokens.v1:2386558_2,241,urn:cite2:fuSyntax:0011004tokens.v1:2386558_1,γʼ,γε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,ὅς1,AuxZ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n21705
35,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:35.3,urn:cite2:fuSyntax:0011004sentences.v1:2386558,13,urn:cite2:fuSyntax:0011004tokens.v1:2386558_3,242,urn:cite2:fuSyntax:0011004tokens.v1:2386558_24,ἐξέλυσας,ἐκλύω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,ἀλλά1,PRED_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n32417
35,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:35.4,urn:cite2:fuSyntax:0011004sentences.v1:2386558,13,urn:cite2:fuSyntax:0011004tokens.v1:2386558_4,243,urn:cite2:fuSyntax:0011004tokens.v1:2386558_3,ἄστυ,ἄστυ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,ἐκλύω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n16686
35,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:35.5,urn:cite2:fuSyntax:0011004sentences.v1:2386558,13,urn:cite2:fuSyntax:0011004tokens.v1:2386558_5,244,urn:cite2:fuSyntax:0011004tokens.v1:2386558_4,Καδμεῖον,Καδμεῖος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,ἄστυ1,ATR,Ἱερεύς,null
35,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:35.6,urn:cite2:fuSyntax:0011004sentences.v1:2386558,13,urn:cite2:fuSyntax:0011004tokens.v1:2386558_6,245,urn:cite2:fuSyntax:0011004tokens.v1:2386558_3,μολὼν,βλώσκω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,ἐκλύω1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n20178
36,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:36.1,urn:cite2:fuSyntax:0011004sentences.v1:2386558,13,urn:cite2:fuSyntax:0011004tokens.v1:2386558_7,246,urn:cite2:fuSyntax:0011004tokens.v1:2386558_8,σκληρᾶς,σκληρός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀοιδός1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n95003
