LineNo,TokenNo,CTS-URN,Sentence-URN,Sentence-Seq,Token-URN,Token-Seq,Head-Token-URN,Surface-Form,Lemma,POS1-PoS,POS2-Person,POS3-Number,POS4-Tense,POS5-Mood,POS6-Voice,POS7-Gender,POS8-Case,POS9-Degree,Head-Token-Lemma,Relation,Who-Said-It
76,1,urn:cts:greekLit:tlg0011.tlg004.fu04:76.1,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_1,544,urn:cite2:fuSyntax:0011004tokens.v1:2386576_5,ὅταν,ὅταν1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,τηνικαῦτα1,AuxC,Οἰδίπους
76,2,urn:cts:greekLit:tlg0011.tlg004.fu04:76.2,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_2,545,urn:cite2:fuSyntax:0011004tokens.v1:2386576_11,δʼ,δέ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,εἰμί1,AuxY,Οἰδίπους
76,3,urn:cts:greekLit:tlg0011.tlg004.fu04:76.3,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_3,546,urn:cite2:fuSyntax:0011004tokens.v1:2386576_1,ἵκηται,ἱκνέομαι1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:subjunctive,urn:cite2:fuSyntax:voice.v1:medio_passive,null,null,null,ὅταν1,ATR,Οἰδίπους
76,4,urn:cts:greekLit:tlg0011.tlg004.fu04:76.4,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_4,547,urn:cite2:fuSyntax:0011004tokens.v1:2386576_1,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,ὅταν1,AuxX,Οἰδίπους
76,5,urn:cts:greekLit:tlg0011.tlg004.fu04:76.5,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_5,548,urn:cite2:fuSyntax:0011004tokens.v1:2386576_11,τηνικαῦτʼ,τηνικαῦτα1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,εἰμί1,ADV,Οἰδίπους
76,6,urn:cts:greekLit:tlg0011.tlg004.fu04:76.6,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_6,549,urn:cite2:fuSyntax:0011004tokens.v1:2386576_11,ἐγὼ,ἐγώ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,εἰμί1,SBJ,Οἰδίπους
76,7,urn:cts:greekLit:tlg0011.tlg004.fu04:76.7,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_7,550,urn:cite2:fuSyntax:0011004tokens.v1:2386576_11,κακὸς,κακός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,εἰμί1,PNOM,Οἰδίπους
77,1,urn:cts:greekLit:tlg0011.tlg004.fu04:77.1,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_8,551,urn:cite2:fuSyntax:0011004tokens.v1:2386576_9,μὴ,μή1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,δράω1,AuxZ,Οἰδίπους
77,2,urn:cts:greekLit:tlg0011.tlg004.fu04:77.2,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_9,552,urn:cite2:fuSyntax:0011004tokens.v1:2386576_11,δρῶν,δράω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,εἰμί1,ADV,Οἰδίπους
77,3,urn:cts:greekLit:tlg0011.tlg004.fu04:77.3,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_10,553,urn:cite2:fuSyntax:0011004tokens.v1:2386576_11,ἂν,ἄν1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,εἰμί1,AuxY,Οἰδίπους
77,4,urn:cts:greekLit:tlg0011.tlg004.fu04:77.4,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_11,554,urn:cite2:fuSyntax:0011004tokens.v1:2386576_0,εἴην,εἰμί1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:optative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,-,PRED,Οἰδίπους
77,5,urn:cts:greekLit:tlg0011.tlg004.fu04:77.5,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_12,555,urn:cite2:fuSyntax:0011004tokens.v1:2386576_9,πάνθʼ,πᾶς1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,δράω1,OBJ,Οἰδίπους
77,6,urn:cts:greekLit:tlg0011.tlg004.fu04:77.6,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_13,556,urn:cite2:fuSyntax:0011004tokens.v1:2386576_15,ὅσʼ,ὅσος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,δηλόω1,OBJ,Οἰδίπους
77,7,urn:cts:greekLit:tlg0011.tlg004.fu04:77.7,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_14,557,urn:cite2:fuSyntax:0011004tokens.v1:2386576_15,ἂν,ἄν1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,δηλόω1,AuxY,Οἰδίπους
77,8,urn:cts:greekLit:tlg0011.tlg004.fu04:77.8,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_15,558,urn:cite2:fuSyntax:0011004tokens.v1:2386576_12,δηλοῖ,δηλόω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,πᾶς1,ATR,Οἰδίπους
77,9,urn:cts:greekLit:tlg0011.tlg004.fu04:77.9,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_16,559,urn:cite2:fuSyntax:0011004tokens.v1:2386576_15,θεός,θεός1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,δηλόω1,SBJ,Οἰδίπους
77,10,urn:cts:greekLit:tlg0011.tlg004.fu04:77.10,urn:cite2:fuSyntax:0011004sentences.v1:2386576,31,urn:cite2:fuSyntax:0011004tokens.v1:2386576_17,560,urn:cite2:fuSyntax:0011004tokens.v1:2386576_0,.,period1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Οἰδίπους
78,1,urn:cts:greekLit:tlg0011.tlg004.fu04:78.1,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_1,561,urn:cite2:fuSyntax:0011004tokens.v1:2386577_8,ἀλλʼ,ἀλλά1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,τε1,AuxY,Ἱερεύς
78,2,urn:cts:greekLit:tlg0011.tlg004.fu04:78.2,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_2,562,urn:cite2:fuSyntax:0011004tokens.v1:2386577_8,εἰς,εἰς1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,τε1,AuxP,Ἱερεύς
78,3,urn:cts:greekLit:tlg0011.tlg004.fu04:78.3,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_3,563,urn:cite2:fuSyntax:0011004tokens.v1:2386577_2,καλὸν,καλός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,εἰς1,ADV,Ἱερεύς
78,4,urn:cts:greekLit:tlg0011.tlg004.fu04:78.4,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_4,564,urn:cite2:fuSyntax:0011004tokens.v1:2386577_6,σύ,σύ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,εἶπον1,SBJ,Ἱερεύς
78,5,urn:cts:greekLit:tlg0011.tlg004.fu04:78.5,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_5,565,urn:cite2:fuSyntax:0011004tokens.v1:2386577_8,τʼ,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,τε1,AuxY,Ἱερεύς
78,6,urn:cts:greekLit:tlg0011.tlg004.fu04:78.6,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_6,566,urn:cite2:fuSyntax:0011004tokens.v1:2386577_8,εἶπας,εἶπον1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,τε1,PRED_CO,Ἱερεύς
78,7,urn:cts:greekLit:tlg0011.tlg004.fu04:78.7,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_7,567,urn:cite2:fuSyntax:0011004tokens.v1:2386577_12,οἵδε,ὅδε1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,σημαίνω1,SBJ,Ἱερεύς
78,8,urn:cts:greekLit:tlg0011.tlg004.fu04:78.8,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_8,568,urn:cite2:fuSyntax:0011004tokens.v1:2386577_0,τʼ,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,-,COORD,Ἱερεύς
78,9,urn:cts:greekLit:tlg0011.tlg004.fu04:78.9,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_9,569,urn:cite2:fuSyntax:0011004tokens.v1:2386577_12,ἀρτίως,ἄρτιος1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,σημαίνω1,ADV,Ἱερεύς
79,1,urn:cts:greekLit:tlg0011.tlg004.fu04:79.1,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_10,570,urn:cite2:fuSyntax:0011004tokens.v1:2386577_12,Κρέοντα,Κρέων,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,σημαίνω1,OBJ,Ἱερεύς
79,2,urn:cts:greekLit:tlg0011.tlg004.fu04:79.2,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_11,571,urn:cite2:fuSyntax:0011004tokens.v1:2386577_10,προσστείχοντα,προσστείχω,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,Κρέων,ATV,Ἱερεύς
79,3,urn:cts:greekLit:tlg0011.tlg004.fu04:79.3,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_12,572,urn:cite2:fuSyntax:0011004tokens.v1:2386577_8,σημαίνουσί,σημαίνω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,τε1,PRED_CO,Ἱερεύς
79,4,urn:cts:greekLit:tlg0011.tlg004.fu04:79.4,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_13,573,urn:cite2:fuSyntax:0011004tokens.v1:2386577_12,μοι,ἐγώ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,σημαίνω1,OBJ,Ἱερεύς
79,5,urn:cts:greekLit:tlg0011.tlg004.fu04:79.5,urn:cite2:fuSyntax:0011004sentences.v1:2386577,32,urn:cite2:fuSyntax:0011004tokens.v1:2386577_14,574,urn:cite2:fuSyntax:0011004tokens.v1:2386577_0,.,period1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς
80,1,urn:cts:greekLit:tlg0011.tlg004.fu04:80.1,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_1,575,urn:cite2:fuSyntax:0011004tokens.v1:2386578_2,ὦναξ,ἄναξ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:vocative,null,Ἀπόλλων1,ATR,Οἰδίπους
80,2,urn:cts:greekLit:tlg0011.tlg004.fu04:80.2,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_2,576,urn:cite2:fuSyntax:0011004tokens.v1:2386578_11,Ἄπολλον,Ἀπόλλων1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:vocative,null,βαίνω1,ExD,Οἰδίπους
80,3,urn:cts:greekLit:tlg0011.tlg004.fu04:80.3,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_3,577,urn:cite2:fuSyntax:0011004tokens.v1:2386578_2,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,Ἀπόλλων1,AuxX,Οἰδίπους
80,4,urn:cts:greekLit:tlg0011.tlg004.fu04:80.4,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_4,578,urn:cite2:fuSyntax:0011004tokens.v1:2386578_11,εἰ,εἰ1,urn:cite2:fuSyntax:pos.v1:exclamation,null,null,null,null,null,null,null,null,βαίνω1,AuxY,Οἰδίπους
80,5,urn:cts:greekLit:tlg0011.tlg004.fu04:80.5,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_5,579,urn:cite2:fuSyntax:0011004tokens.v1:2386578_11,γὰρ,γάρ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,βαίνω1,AuxY,Οἰδίπους
80,6,urn:cts:greekLit:tlg0011.tlg004.fu04:80.6,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_6,580,urn:cite2:fuSyntax:0011004tokens.v1:2386578_11,ἐν,ἐν1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,βαίνω1,AuxP,Οἰδίπους
80,7,urn:cts:greekLit:tlg0011.tlg004.fu04:80.7,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_7,581,urn:cite2:fuSyntax:0011004tokens.v1:2386578_6,τύχῃ,τύχη1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:dative,null,ἐν1,ADV,Οἰδίπους
80,8,urn:cts:greekLit:tlg0011.tlg004.fu04:80.8,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_8,582,urn:cite2:fuSyntax:0011004tokens.v1:2386578_7,γέ,γε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,τύχη1,AuxZ,Οἰδίπους
80,9,urn:cts:greekLit:tlg0011.tlg004.fu04:80.9,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_9,583,urn:cite2:fuSyntax:0011004tokens.v1:2386578_7,τῳ,τις,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:dative,null,τύχη1,ATR,Οἰδίπους
81,1,urn:cts:greekLit:tlg0011.tlg004.fu04:81.1,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_10,584,urn:cite2:fuSyntax:0011004tokens.v1:2386578_7,σωτῆρι,σωτήρ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,τύχη1,ATR,Οἰδίπους
81,2,urn:cts:greekLit:tlg0011.tlg004.fu04:81.2,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_11,585,urn:cite2:fuSyntax:0011004tokens.v1:2386578_0,βαίη,βαίνω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:optative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,-,PRED,Οἰδίπους
81,3,urn:cts:greekLit:tlg0011.tlg004.fu04:81.3,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_12,586,urn:cite2:fuSyntax:0011004tokens.v1:2386578_11,λαμπρὸς,λαμπρός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,βαίνω1,AtvV,Οἰδίπους
81,4,urn:cts:greekLit:tlg0011.tlg004.fu04:81.4,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_13,587,urn:cite2:fuSyntax:0011004tokens.v1:2386578_12,ὥσπερ,ὥσπερ1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,λαμπρός1,AuxC,Οἰδίπους
81,5,urn:cts:greekLit:tlg0011.tlg004.fu04:81.5,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_14,588,urn:cite2:fuSyntax:0011004tokens.v1:2386578_13,ὄμματι,ὄμμα1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:dative,null,ὥσπερ1,ADV_ExD0_ADV,Οἰδίπους
82,1,urn:cts:greekLit:tlg0011.tlg004.fu04:82.1,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_15,589,urn:cite2:fuSyntax:0011004tokens.v1:2386578_0,ἀλλʼ,ἀλλά1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,-,AuxY_ExD0_PRED,Ἱερεύς
82,2,urn:cts:greekLit:tlg0011.tlg004.fu04:82.2,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_16,590,urn:cite2:fuSyntax:0011004tokens.v1:2386578_19,εἰκάσαι,εἰκάζω1,urn:cite2:fuSyntax:pos.v1:verb,null,null,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:infinitive,urn:cite2:fuSyntax:voice.v1:active,null,null,null,ἡδύς1,ADV,Ἱερεύς
82,3,urn:cts:greekLit:tlg0011.tlg004.fu04:82.3,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_17,591,urn:cite2:fuSyntax:0011004tokens.v1:2386578_16,μέν,μέν1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,εἰκάζω1,AuxZ,Ἱερεύς
82,4,urn:cts:greekLit:tlg0011.tlg004.fu04:82.4,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_18,592,urn:cite2:fuSyntax:0011004tokens.v1:2386578_16,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,εἰκάζω1,AuxX,Ἱερεύς
82,5,urn:cts:greekLit:tlg0011.tlg004.fu04:82.5,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_19,593,urn:cite2:fuSyntax:0011004tokens.v1:2386578_0,ἡδύς,ἡδύς1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,-,PNOM_ExD0_PRED,Ἱερεύς
82,6,urn:cts:greekLit:tlg0011.tlg004.fu04:82.6,urn:cite2:fuSyntax:0011004sentences.v1:2386578,33,urn:cite2:fuSyntax:0011004tokens.v1:2386578_20,594,urn:cite2:fuSyntax:0011004tokens.v1:2386578_0,:,punc1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς
82,7,urn:cts:greekLit:tlg0011.tlg004.fu04:82.7,urn:cite2:fuSyntax:0011004sentences.v1:2386579,34,urn:cite2:fuSyntax:0011004tokens.v1:2386579_1,595,urn:cite2:fuSyntax:0011004tokens.v1:2386579_7,οὐ,οὐ1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,ἕρπω1,AuxZ,Ἱερεύς
82,8,urn:cts:greekLit:tlg0011.tlg004.fu04:82.8,urn:cite2:fuSyntax:0011004sentences.v1:2386579,34,urn:cite2:fuSyntax:0011004tokens.v1:2386579_2,596,urn:cite2:fuSyntax:0011004tokens.v1:2386579_7,γὰρ,γάρ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,ἕρπω1,AuxY,Ἱερεύς
82,9,urn:cts:greekLit:tlg0011.tlg004.fu04:82.9,urn:cite2:fuSyntax:0011004sentences.v1:2386579,34,urn:cite2:fuSyntax:0011004tokens.v1:2386579_3,597,urn:cite2:fuSyntax:0011004tokens.v1:2386579_7,ἂν,ἄν1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,ἕρπω1,AuxY,Ἱερεύς
82,10,urn:cts:greekLit:tlg0011.tlg004.fu04:82.10,urn:cite2:fuSyntax:0011004sentences.v1:2386579,34,urn:cite2:fuSyntax:0011004tokens.v1:2386579_4,598,urn:cite2:fuSyntax:0011004tokens.v1:2386579_5,κάρα,κάρα1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,πολυστεφής1,ADV,Ἱερεύς
83,1,urn:cts:greekLit:tlg0011.tlg004.fu04:83.1,urn:cite2:fuSyntax:0011004sentences.v1:2386579,34,urn:cite2:fuSyntax:0011004tokens.v1:2386579_5,599,urn:cite2:fuSyntax:0011004tokens.v1:2386579_7,πολυστεφὴς,πολυστεφής1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,ἕρπω1,AtvV,Ἱερεύς
83,2,urn:cts:greekLit:tlg0011.tlg004.fu04:83.2,urn:cite2:fuSyntax:0011004sentences.v1:2386579,34,urn:cite2:fuSyntax:0011004tokens.v1:2386579_6,600,urn:cite2:fuSyntax:0011004tokens.v1:2386579_5,ὧδʼ,ὧδε1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,πολυστεφής1,ADV,Ἱερεύς
